@relation MLDATA

@attribute CODE numeric
@attribute SMOKING numeric
@attribute OBESITY numeric
@attribute DRINKING numeric
@attribute LACK_FRUIT numeric
@attribute LACK_EXERCISE numeric
@attribute AGE65_OVER numeric
@attribute AGE25_44 numeric
@attribute EARLY_SCHOOL_LEAVERS numeric
@attribute LOW_INCOME_HOUSEHOLD numeric
@attribute HCC_HOLDER numeric
@attribute UNEMPLOYMENT numeric
@attribute RAC_PLACE numeric
@attribute CLIENTS_WITH_CARER numeric
@attribute TOTAL_CLIENTS numeric
@attribute DIABETES numeric
@attribute MENTAL_DISEASE numeric
@attribute PSYCHOLOGICAL_DISTRESS numeric
@attribute HYPERTENSION numeric
@attribute 'AIR_ POLLUTANTS' numeric
@attribute STROKE numeric

@data
669,7.065653,26.124039,16.172357,73.875961,63.078731,19.42057,23.473163,14.245018,25.48985,4.346955,4.979665,237.118559,12.756598,35.62984,3.88918,9.047759,8.440888,21.312039,0,0.907655
670,8.695818,27.659078,15.425991,72.340922,66.221862,16.024994,26.540015,16.210502,28.469215,5.41944,5.900021,0,12.896825,38.365326,4.601779,8.075618,9.888618,21.459002,0,0.725632
671,27.151798,43.499655,24.569348,56.500345,80.653638,11.523073,28.267538,37.704465,37.34203,7.177282,5.293985,0,9.920635,27.124266,4.953211,6.303061,10.678581,24.115134,155.245055,1.09504
672,14.88584,34.69502,16.346445,65.30498,73.253866,11.67396,27.597716,34.601558,35.655456,9.238311,7.203115,0,9,38.530067,5.895417,8.722428,12.53505,23.053383,0,1.111941
673,5.50176,23.505035,17.764376,76.494965,55.14659,16.727068,22.134976,9.023949,23.287494,4.078992,4.994325,43.039677,8.62069,29.783779,2.861608,7.718601,8.212917,21.713349,0,0.639845
674,25.74811,39.74553,24.112153,60.25447,73.604072,22.873082,20.011955,36.176824,54.689431,10.47972,7.773723,86.040169,5.449591,42.021675,5.060278,7.808114,11.927585,23.655366,150.830216,0.740302
675,6.86854,28.095367,19.092574,71.904633,55.096204,15.492249,25.095631,11.845418,24.687253,4.538867,5.701079,134.312697,9.726027,41.189226,2.668144,9.158801,7.837903,22.250759,0.004318,0.642502
676,16.559516,28.841618,12.765865,71.158382,70.062141,18.308646,38.021013,21.60511,40.494855,9.416686,9.694308,246.626687,8.700322,64.310964,5.157743,11.928922,10.626823,23.461558,0,0.87987
677,21.519434,38.728567,26.582161,61.271433,74.644923,15.702067,26.57922,35.894216,42.482661,6.689085,5.175028,74.113856,9.334889,35.213543,4.677959,8.089552,9.133916,23.984937,846.71797,0.792072
678,15.543947,37.030559,16.253023,62.969441,74.319809,10.908474,31.636837,35.678726,38.223765,8.15785,6.835796,76.487252,14.760915,45.183646,6.195182,12.34994,11.274585,23.030167,11.461411,1.321668
679,15.75594,29.228161,18.379925,70.771839,60.42596,21.771438,24.8548,21.74074,41.195679,7.821522,5.64759,293.872695,12.619048,25.719958,3.245671,8.179697,9.922862,23.526123,0,0.956807
680,13.963205,27.537969,21.841531,72.462031,59.349718,28.235869,17.525865,23.703815,40.593815,6.330281,6.533815,89.580838,8.109756,42.546755,3.971245,9.845741,9.562855,21.600695,0,0.904633
681,16.522768,34.972967,20.614413,65.027033,73.815855,25.170115,18.145577,35.792632,55.495818,9.561753,5.32115,64.516129,4.651163,25.754596,4.280989,9.18608,9.591343,23.323868,3.118141,0.975051
682,17.203282,33.705963,15.794732,66.294037,72.826025,23.553435,22.335878,32.622701,49.437721,9.377474,7.900838,201.542912,11.992136,39.681586,5.279164,12.81992,12.548636,21.735198,0.009902,0.941396
683,21.484769,42.776968,22.829992,57.223032,69.464535,14.085346,25.140945,36.714895,46.439761,11.153846,9.043902,12.855831,12.777191,53.882418,6.990602,12.36805,13.511236,23.885245,0,1.182571
684,19.04948,29.63427,22.828259,70.36573,57.669334,21.682253,29.132079,24.786693,42.015482,8.436093,6.919108,115.262601,9.344262,24.572276,2.516444,7.988512,10.351146,23.063126,0.036761,0.899155
685,19.381983,33.921602,20.631543,66.078398,78.596441,25.887164,18.010562,36.259147,60.662797,9.845679,8.413443,3.631741,5.410628,24.875604,4.00914,10.899295,13.228392,23.771886,10.74452,1.010029
686,16.426805,28.876605,23.524301,71.123395,58.392164,21.556696,22.734831,24.601613,41.816295,6.918703,6.067285,141.963557,9.456265,25.820131,2.56971,8.469153,11.684266,23.591446,0.012509,0.87215
687,16.040194,35.974451,19.152669,64.025549,61.622453,14.763247,27.852311,24.590758,33.025346,8.438847,6.680631,93.582888,14.548803,21.180366,3.531975,8.250706,9.8515,23.890148,0,0.838701
688,12.366212,20.714788,8.897268,79.285212,71.382392,15.643601,36.25372,19.170544,47.656477,7.606155,8.6232,0,13.182674,48.752356,5.418191,6.925021,11.281914,23.052506,8.892707,0.997027
689,10.408421,26.100773,18.210564,73.899227,59.911546,12.188274,36.273053,13.619233,25.251743,5.051245,4.927775,122.828784,10.351563,34.431496,3.021627,9.652553,9.051956,20.509939,0,0.799502
690,10.714867,30.750318,16.53873,69.249682,68.159564,14.896693,25.675108,24.806142,27.092916,5.417378,3.605464,91.81012,8.62423,31.464134,4.146971,8.414691,11.34075,22.034334,0,0.947506
691,18.829912,38.851747,19.688189,61.148253,77.6306,23.058837,19.573268,37.26036,52.893278,9.106,6.575505,80.638878,7.738998,29.894646,4.940611,10.478108,11.211262,23.533018,46.544696,0.874736
692,11.731778,29.329616,19.877883,70.670384,60.308875,14.164613,24.006493,24.142703,33.66888,6.171563,4.593272,84.832905,17.445483,25.214828,2.631701,6.817788,10.47287,23.253769,0,0.815571
693,14.462282,29.127469,22.496672,70.872531,60.770752,20.213709,22.829653,28.001788,43.492565,7.073638,6.206562,52.225519,10.912698,33.819017,3.175316,8.63992,11.229318,23.24892,0.019405,0.803721
694,22.154585,36.435529,27.490319,63.564471,69.253823,20.299353,25.024272,24.922858,45.053892,10.888598,6.121876,48.429319,2.552204,33.753563,3.035355,7.074276,12.012051,22.95273,50.484316,0.878602
695,13.576784,31.633625,15.677462,68.366375,69.822378,17.57801,27.871173,23.572454,34.125113,6.753673,4.822307,171.705647,9.189189,36.928232,4.435361,9.296498,10.952839,21.712548,0,0.985115
696,17.784074,43.5093,14.87246,56.4907,74.10199,12.734001,30.779277,34.15338,42.835473,9.481107,12.540706,79.649891,10.223267,43.292194,6.476176,14.338492,13.382841,24.202402,6.181003,1.200293
697,18.234919,30.506398,11.881624,69.493602,66.631797,17.923637,30.605774,31.351737,47.648966,9.232357,4.003456,50.570962,9.668508,41.656078,5.450706,10.883667,10.213664,23.698421,0,1.007685
698,13.864487,30.278668,10.946086,69.721332,74.418274,15.340206,30.955326,24.166117,42.394633,8.634652,7.422032,91.534164,13.014354,47.205637,5.48536,8.891599,12.539581,23.576951,1998.523702,1.083166
699,13.838391,30.238902,11.043059,69.761098,72.855378,18.667917,31.492109,24.682239,39.206553,6.934214,6.461478,140.581068,7.652303,64.352462,5.369647,9.584119,11.294087,22.757001,0,0.959588
700,23.616397,42.914387,16.776903,57.085613,76.861627,21.31027,22.983784,36.769512,54.409529,10.889867,10.67991,80.426636,9.593777,39.109859,6.68277,14.055413,15.878042,21.986729,2.063511,1.231605
701,17.038784,33.673636,15.386134,66.326364,65.863932,19.340467,27.312144,32.837,49.893481,11.241602,5.356834,77.241379,8.007687,47.142039,5.63965,13.0954,10.758436,23.463875,0.363861,1.113584
702,17.607755,34.441855,21.181579,65.558145,63.517176,18.264668,24.385246,26.728995,40.601852,10.001281,5.348492,65.795207,9.012346,40.259919,4.66358,7.226565,12.214903,23.318846,0,1.044073
703,10.479121,28.362029,17.348181,71.637971,59.582799,9.206036,37.074391,12.831787,24.099049,5.952381,5.118734,0,8.62069,31.677047,2.927691,9.553903,9.195502,21.143005,0,0.531016
704,19.68195,37.702979,18.142815,62.297021,70.902747,17.663644,27.19797,32.627602,44.980745,9.024495,6.882998,168.520103,25.154799,55.709974,5.222818,9.327637,11.909051,23.7473,0.037456,1.030248
705,15.197659,36.14882,15.198235,63.85118,74.34973,12.470569,29.84087,33.593836,39.219935,8.880155,7.435897,90.38961,9.416446,44.059018,5.62834,10.687189,12.077725,23.583152,0.640746,1.105659
706,21.124634,39.077951,23.455173,60.922049,68.085915,13.400625,27.000866,33.273527,45,10.142945,6.048053,147.45062,5.170068,38.505361,4.991508,8.380237,12.857824,23.917791,40.24799,1.057427
707,11.321471,19.474608,10.297501,80.525392,70.464351,14.090058,33.316106,16.714291,38.225741,6.287298,5.830508,169.623847,15.917603,44.444518,5.113311,5.581168,9.809029,21.766752,0,0.744865
708,15.263738,34.044046,18.777487,65.955954,68.495314,11.411012,28.061839,31.225581,34.085943,5.165821,3.19507,52.529183,14.123377,33.57076,4.38516,7.425177,9.988541,23.904148,49.367085,0.797272
709,14.350552,33.100292,20.586587,66.899708,70.890509,15.99073,23.302433,34.092082,36.162047,6.058147,4.169499,92.592593,6.683168,59.34733,4.438417,9.27613,11.543375,22.927227,0,0.863444
710,18.749288,36.131841,23.505299,63.868159,72.843551,6.694065,31.805517,32.450849,27.330508,4.602294,3.389059,157.170923,5.46875,26.734581,4.522885,7.735277,9.699065,24.255212,0.416057,0.758935
711,13.381998,29.327815,19.972572,70.672185,65.25817,13.754517,31.682014,20.183515,34.373932,5.707965,8.825724,124.903326,8.209607,47.184943,4.414207,12.252077,10.508529,21.208516,0,1.051794
712,19.072066,39.390363,15.570065,60.609637,75.726429,20.895446,20.562471,38.21033,54.072738,9.214125,9.556419,25.548759,9.893048,34.612437,5.684172,13.279395,13.639013,23.772054,0,1.190612
713,17.250843,30.702497,10.862756,69.297503,72.401505,10.763933,29.536838,23.322229,33.191775,9.124767,6.143953,68.636364,9.254808,44.532193,6.213989,8.798257,12.503569,21.409745,0.000474,1.12271
714,15.846529,24.400786,15.187821,75.599214,66.823151,5.583666,56.092625,13.129386,28.32232,7.707886,6.958608,166.666667,5.128205,35.375475,3.641279,9.934283,9.060287,23.730729,0,1.061546
715,21.601184,38.116761,21.69997,61.883239,66.613063,17.07478,26.108891,33.85931,49.025745,12.853386,9.949887,39.526922,12.086957,42.433171,6.139646,12.163942,13.687907,23.599038,0.029264,1.314658
716,18.376553,36.747446,16.513838,63.252554,76.832061,16.238213,26.585608,38.116428,48.251078,8.617972,3.154702,34.252297,5.592105,31.599762,4.802851,10.815555,11.348974,23.865444,0.145999,0.939354
717,14.470914,36.670692,16.420698,63.329308,71.502216,9.62752,27.475289,34.200557,30.440734,6.64517,4.991908,0,11.627907,39.417183,5.447761,8.657262,13.123767,23.656462,0,1.107601
718,12.892716,33.946528,21.393087,66.053472,63.913347,20.172981,21.283601,24.664342,40.228446,6.948363,5.738442,14.001474,4.342273,35.529995,2.718273,8.794836,11.37913,23.001591,0,0.786994
719,20.900343,36.675161,19.595425,63.324839,73.801596,23.291474,22.141441,37.556039,58.873806,10.939765,10.88017,111.607143,4.081633,38.798056,5.438894,13.981234,15.049605,23.78697,7.127433,1.113368
720,14.027919,32.968117,19.933393,67.031883,61.620553,16.720274,23.920938,25.671634,36.673774,7.460844,5.177137,59.839865,13.196481,33.794214,4.282357,8.256918,10.806016,23.4666,0,1.066994
721,20.558996,35.225531,23.071095,64.774469,63.59332,16.659802,28.517298,31.887161,45.266781,10.794101,7.918401,13.498313,8.715184,49.938277,4.306031,10.332964,12.662194,23.342445,59.172334,0.928324
722,9.24859,31.548687,19.568224,68.451313,64.77351,18.998647,21.258457,26.841728,32.029225,4.431809,1.235253,0,8.315098,30.728824,3.655143,9.288078,8.327706,23.57386,0,0.836043
723,13.304936,24.724175,15.371895,75.275825,61.745822,8.328064,41.139919,10.95632,29.570014,9.268989,6.348592,38.001041,10.858995,36.175965,2.897094,8.415242,9.286855,22.943732,1.770497,0.677478
724,15.071336,36.333929,14.167901,63.666071,74.904178,10.72331,28.04801,31.887629,36.213992,8.287005,6.118944,46.153846,10.661765,40.919448,6.391775,9.415183,13.320064,22.209378,4.26524,1.201428
725,10.706455,28.58218,15.695883,71.41782,63.930864,12.767466,30.445991,16.593329,30.473485,5.636221,6.574841,168.975069,8.474576,40.61131,3.740177,10.045217,9.674081,21.149068,0,1.235008
726,23.076529,40.884177,8.886479,59.115823,83.533066,9.904619,33.33458,44.817997,66.164128,13.611411,20.254869,0,13.37386,39.138691,6.981113,7.207376,20.465757,24.474524,0.59434,1.334076
727,8.888814,24.276544,16.762606,75.723456,57.800061,12.464527,32.495088,8.436469,31.769354,7.760675,7.516829,0,7.933579,30.06284,3.071538,9.23471,9.419671,22.283845,0,0.619167
728,19.054269,39.018884,15.792794,60.981116,71.607599,19.164103,25.512118,32.945632,49.153959,10.982198,12.708934,212.328767,11.424332,43.441384,5.929345,15.713925,12.510269,21.856314,0,1.224615
729,20.501848,40.366631,16.159012,59.633369,74.572077,17.949697,26.024333,35.231215,50.117751,10.072676,11.438849,83.946344,13.969849,46.493586,6.171457,15.938294,13.043254,22.050584,0,1.109265
730,9.20324,29.87915,15.380691,70.12085,68.880647,12.357176,24.131627,25.325045,27.5909,4.644477,3.328443,0,12.912913,31.339041,4.074072,10.159471,10.051658,22.888743,0,0.83283
731,16.015735,41.298782,17.757644,58.701218,72.219831,10.163084,27.985951,36.291282,34.081318,7.459027,6.370457,0,8.651026,31.145409,5.453475,10.650764,13.27561,23.666025,0,1.123556
732,20.675947,37.475861,25.588181,62.524139,75.642721,23.031691,21.007441,33.336782,50.287191,8.701341,4.685952,46.302695,2.767296,33.116709,4.179981,7.229906,11.807203,23.610248,60.675147,0.929812
733,11.23997,27.690006,17.572033,72.309994,64.084391,10.453751,32.775747,16.913341,26.598494,4.583841,4.085069,0,9.188544,45.497196,3.882635,9.441426,9.027392,20.985128,0,0.883336
734,6.038874,25.380531,17.346386,74.619469,58.146751,18.144304,19.475879,10.894842,23.821765,3.745945,4.44047,168.821293,13.663664,26.370678,3.123154,7.593491,8.381655,22.497448,0,0.651535
735,18.607302,38.170714,19.502649,61.829286,73.528473,18.486894,28.177125,40.79383,49.200376,6.077673,5.503356,61.202767,4.326923,28.219776,4.28947,8.428326,12.282681,23.61865,12.352747,0.957007
736,25.467791,40.771849,19.905832,59.228151,79.605522,28.36919,16.698803,39.606015,67.274234,13.379591,13.286713,47.007379,8.370536,30.255732,5.251014,12.557113,16.010322,23.758924,1581.354371,1.323848
737,18.267283,36.996872,19.486252,63.003128,73.335871,20.824909,23.116323,37.75747,51.064231,8.95574,7.217678,81.434804,8.429752,34.009196,4.96551,12.111389,11.572906,23.9196,5.24076,0.993102
738,24.471117,46.339626,13.446138,53.660374,81.776376,13.283766,27.813033,37.131161,55.863343,15.285582,17.130435,58.226496,13.333333,45.435745,7.509429,11.740089,17.994911,22.25199,1.009521,1.389664
739,13.355971,23.702675,8.343909,76.297325,73.549617,11.800026,32.619342,18.914826,40.549779,8.03191,7.990482,0,14.910537,32.641278,5.546508,5.787026,11.014666,22.146986,0,0.792034
740,23.072696,36.150449,24.662846,63.849551,69.790763,21.125341,23.117515,31.504583,52.441424,12.233842,7.370518,25.630757,3.797468,41.039372,4.348518,7.132212,13.708225,23.360566,0.000415,0.825524
741,21.83459,31.216847,15.494233,68.783153,68.412795,22.995613,27.318852,26.993651,50.410112,12.053347,10.693431,165.340713,13.956466,30.284123,4.005473,11.37524,12.206151,23.253006,0,1.023466
742,13.218991,33.742295,19.443298,66.257705,67.013377,15.49601,25.307862,28.151857,43.282301,8.207556,6.595279,25.302922,8.16777,38.971046,3.347457,9.361648,11.621625,23.604598,1.896497,0.984575
743,16.432267,36.098358,16.876611,63.901642,71.545649,13.471373,27.940626,31.290643,38.279611,9.48185,11.58202,64.673157,10.251046,41.093879,5.427502,13.665152,12.116342,21.697052,0,0.937471
744,18.971693,39.336349,14.265314,60.663651,76.014656,17.948006,23.244518,40.862595,53.563878,9.148723,9.326085,63.369397,8.717105,29.014181,5.886946,13.090468,13.911528,23.086846,0.000694,1.127737
745,26.864547,47.761084,10.911711,52.238916,83.950207,13.602885,27.525778,40.577116,65.109393,19.229342,24.092043,84.507042,9.264305,47.421874,8.166305,11.244178,19.61058,22.893388,0,1.61963
746,16.159976,34.876791,16.88167,65.123209,72.978748,11.92684,29.723522,30.400959,34.642161,7.982499,6.039104,0,6.810036,39.157562,5.650038,10.542857,12.253685,21.836378,0,1.16462
747,17.920295,24.007856,18.23971,75.992144,56.354912,22.685725,32.782316,18.938913,40.643686,8.536727,7.281577,0,12.768362,22.69023,2.585004,6.313247,9.790982,23.029883,0,0.763898
748,10.438746,36.195933,12.908633,63.804067,69.947901,8.934522,31.522666,22.345205,29.888562,6.127942,6.565821,131.101813,12.12938,38.07989,5.342823,9.975567,11.112388,24.071228,0,1.038524
749,11.088607,29.498266,18.600652,70.501734,64.472944,14.263503,24.876631,21.825797,29.663672,4.458868,4.311981,45.896147,10.191638,44.391846,3.83478,8.753824,9.24793,21.990046,0,0.882459
750,28.587002,42.503672,19.189449,57.496328,70.316473,16.134972,28.818567,30.695486,55.344172,16.928058,11.69516,215.702479,7.224771,40.654868,5.505066,8.745554,16.443512,23.836498,4.329651,1.208586
751,9.183595,24.415679,13.76486,75.584321,66.058432,13.197874,27.474601,17.491547,33.985359,5.951348,5.764475,35.37415,11.495422,38.796032,4.353865,6.342784,8.8101,21.952045,13.933012,0.616498
752,19.875218,32.585802,19.184584,67.414198,69.796764,26.754173,19.900454,30.376278,49.710191,9.366929,8.03076,22.094361,8.294314,41.142174,4.858012,13.0809,12.788589,22.500239,0,1.197855
753,18.796053,31.639501,19.784875,68.360499,60.962321,26.002029,26.830712,24.86424,46.630794,9.181279,8.050359,141.692955,10.663199,42.888078,3.366354,9.679557,10.695941,23.925436,0.002113,1.021566
754,20.578259,38.378453,15.450384,61.621547,73.886302,26.290909,20.658586,40.817333,60.708319,11.687882,13.347967,64.046243,16.8,46.565486,5.371694,14.087509,14.550006,23.732933,24.376692,1.129676
755,14.881085,28.550242,19.941732,71.449758,59.219242,17.11815,31.264631,21.551845,39.697213,7.022573,5.748242,0,11.451398,32.884425,2.691596,6.719655,9.590955,23.120302,0,0.912329
756,11.044595,25.554949,17.690542,74.445051,55.410462,21.17312,21.890602,22.755338,32.99316,5.973082,2.207066,156.037637,7.757009,30.499792,4.088975,9.59805,7.958656,23.417674,0,0.926768
757,18.808608,39.130982,20.239011,60.869018,77.767654,18.249612,22.886777,38.623466,46.185544,7.980456,6.161366,95.320624,7.101727,34.492611,5.167354,10.343041,10.170871,23.769362,1140.367479,1.079526
758,16.984233,28.477382,21.876958,71.522618,55.723618,21.130104,26.923077,22.633458,38.833721,7.966084,5.899028,61.887571,11.296296,33.706443,2.49969,7.862946,9.97552,23.718282,0,1.127797
759,13.054557,28.893884,14.770047,71.106116,66.238256,11.555556,34.147256,19.30553,34.051724,7.948854,8.003534,82.977425,10.420168,40.338519,4.045599,11.426844,11.701387,21.289983,3.449424,0.821945
760,15.232724,32.858333,16.310217,67.141667,71.662233,10.771899,26.605805,32.078705,32.002519,6.73048,4.336992,47.236181,9.123118,69.922339,4.848869,11.25076,11.720374,23.383814,0.001256,0.81408
761,12.847873,29.774304,15.949447,70.225696,69.128572,25.625911,18.913608,25.379232,41.07438,6.187063,4.784094,44.91018,11.098779,38.742892,3.499648,9.550502,9.61053,21.374993,0,0.951545
762,13.461051,31.228152,15.990409,68.771848,65.856291,8.880203,38.771172,15.42033,23.786109,5.717248,4.40658,0,11,35.75585,3.336041,9.856518,9.299556,22.774722,0,0.81126
763,12.438349,25.158695,15.183527,74.841305,68.484959,13.763801,33.799108,18.56338,39.8887,7.909165,8.505113,125.173467,9.613984,42.366005,4.612971,8.548591,10.692348,21.484671,0.001211,0.969158
764,24.902815,37.760888,22.794569,62.239112,70.669485,7.848142,32.291168,35.476412,24.766355,8.901425,8.826847,71.895425,7.092199,35.863855,6.734594,5.718195,13.10496,23.947281,21291.49115,0.994861
765,15.972103,29.805213,24.156602,70.194787,57.907889,14.472759,29.415641,23.646948,31.071561,8.084192,4.579737,135.464231,12.760055,40.893342,4.100527,8.621937,10.183703,23.655446,0.343948,0.982791
766,15.915475,31.709472,18.35705,68.290528,64.429645,13.742764,26.77238,24.990525,43.044953,8.928736,5.989313,40.290089,10.261194,49.115997,3.904736,9.432639,11.461381,24.005232,0,0.948295
767,13.427622,30.786738,18.18572,69.213262,62.083672,14.013284,24.051525,25.378982,36.387253,6.309446,5.081781,131.002088,14.02439,31.013728,3.403623,8.367283,11.309597,23.494659,0,0.944389
768,13.725768,29.672266,15.925872,70.327734,67.59628,12.518974,32.800867,24.381951,30.71302,5.836513,5.493856,0,10.460251,48.16297,5.085765,9.899467,10.645179,21.313439,44.472997,0.847871
769,15.067831,38.051562,13.372249,61.948438,70.173036,9.816159,34.360803,26.468518,32.138047,6.734972,7.178372,58.240397,10.25641,43.033471,5.281443,10.396062,11.540054,24.548976,0,0.927378
